customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15701166,3.0,France,Male,1.0,5,3.0,2,1,1,1.0,0
15718531,2.0,France,Female,1.0,8,0.0,2,1,1,4.0,0
15628308,5.0,France,Female,0.0,6,0.0,2,1,1,0.0,0
15585287,5.0,Germany,Female,1.0,9,2.0,1,1,0,1.0,1
15781619,4.0,France,Female,1.0,1,0.0,1,1,0,3.0,1
15805162,2.0,France,Male,0.0,0,0.0,2,1,1,5.0,0
15588535,4.0,Spain,Female,1.0,6,0.0,2,0,0,0.0,0
15775307,1.0,Spain,Female,1.0,3,2.0,1,1,1,2.0,0
15777616,3.0,Germany,Male,1.0,10,2.0,1,1,0,1.0,0
15692291,2.0,Spain,Female,2.0,6,2.0,2,1,0,4.0,1
15680843,3.0,France,Male,1.0,8,0.0,2,1,1,5.0,0
15606232,3.0,Spain,Female,1.0,7,2.0,1,1,1,4.0,0
15641585,5.0,France,Male,1.0,6,2.0,1,0,1,2.0,0
15684358,4.0,France,Male,2.0,3,0.0,2,1,1,5.0,0
15806389,2.0,Germany,Female,2.0,1,3.0,2,0,1,3.0,1
15641860,4.0,Germany,Male,1.0,6,2.0,2,1,0,4.0,1
15814237,3.0,Germany,Male,1.0,3,3.0,2,1,1,1.0,0
15808780,5.0,France,Female,1.0,2,0.0,2,0,0,1.0,0
15767064,3.0,Spain,Female,1.0,1,1.0,1,1,1,2.0,0
15751177,3.0,Germany,Female,2.0,2,2.0,1,1,0,4.0,1
15613427,3.0,Germany,Female,2.0,7,2.0,2,0,0,4.0,0
15647259,3.0,Spain,Male,1.0,2,0.0,2,0,0,2.0,0
15748660,2.0,Germany,Female,2.0,1,2.0,1,1,0,3.0,1
15726695,3.0,Spain,Female,0.0,9,2.0,2,1,0,2.0,0
15757473,4.0,France,Female,1.0,7,3.0,2,0,1,1.0,0
15809509,3.0,France,Male,1.0,3,3.0,1,1,1,4.0,0
15715512,5.0,Germany,Male,1.0,1,3.0,1,1,1,4.0,0
15614168,4.0,Germany,Female,2.0,4,3.0,1,1,0,0.0,1
15679818,3.0,Germany,Male,3.0,7,3.0,1,0,1,2.0,1
15609928,5.0,Germany,Male,2.0,5,3.0,2,0,1,0.0,0
15731246,3.0,Spain,Male,1.0,10,0.0,2,1,0,3.0,0
15685243,4.0,France,Female,3.0,10,0.0,2,0,1,0.0,0
15638730,4.0,France,Female,0.0,0,2.0,2,0,1,0.0,0
15697034,2.0,Spain,Female,0.0,2,0.0,2,0,1,0.0,0
15699225,4.0,France,Male,2.0,0,0.0,2,1,0,1.0,0
15677387,4.0,Germany,Female,1.0,10,2.0,1,0,1,1.0,0
15759184,4.0,France,Male,1.0,7,2.0,1,1,0,0.0,0
15595991,2.0,France,Male,2.0,8,2.0,1,1,1,1.0,0
15681332,1.0,France,Female,2.0,6,0.0,1,1,0,4.0,1
15756299,4.0,France,Female,3.0,2,1.0,1,1,1,1.0,0
15750547,4.0,France,Male,1.0,9,0.0,2,1,1,1.0,0
15566380,2.0,Spain,Female,1.0,10,1.0,2,1,1,4.0,0
15675963,3.0,France,Female,3.0,9,0.0,2,1,1,3.0,0
15674671,2.0,Spain,Male,4.0,2,3.0,2,1,1,5.0,0
15621466,3.0,Germany,Male,1.0,3,2.0,1,0,0,1.0,0
15607176,3.0,France,Male,0.0,3,0.0,1,1,1,4.0,0
15570299,2.0,Germany,Female,1.0,6,3.0,1,1,0,2.0,0
15613197,2.0,France,Male,1.0,8,0.0,2,1,0,2.0,0
15798885,2.0,France,Male,3.0,4,3.0,2,1,1,1.0,0
15714883,2.0,France,Female,0.0,2,2.0,1,0,1,1.0,0
15604497,1.0,Germany,Male,2.0,7,2.0,1,1,0,4.0,0
15773949,3.0,France,Female,1.0,3,0.0,2,1,1,0.0,0
15774164,2.0,Germany,Male,1.0,5,3.0,2,1,0,1.0,0
15774127,2.0,France,Male,2.0,3,0.0,2,1,0,2.0,0
15619016,3.0,Germany,Male,2.0,5,2.0,2,1,1,1.0,0
15795759,3.0,Germany,Female,2.0,1,2.0,1,1,0,4.0,1
15798844,3.0,France,Male,2.0,7,3.0,1,0,0,5.0,1
15717962,4.0,Spain,Male,3.0,9,2.0,1,1,1,2.0,0
15691504,3.0,Germany,Female,2.0,8,2.0,1,0,0,1.0,0
15693893,3.0,Germany,Male,3.0,9,2.0,1,0,1,0.0,0
15672499,3.0,France,Male,1.0,3,3.0,2,1,1,2.0,0
15750410,3.0,France,Female,0.0,4,2.0,1,1,1,2.0,0
15568904,3.0,Germany,Male,1.0,3,2.0,1,1,1,1.0,0
15649033,3.0,Germany,Female,2.0,7,3.0,2,1,0,3.0,1
15780989,2.0,Spain,Male,2.0,2,3.0,1,1,1,5.0,1
15771059,4.0,Germany,Female,1.0,2,3.0,1,0,0,5.0,0
15687852,3.0,France,Male,1.0,2,2.0,1,0,0,4.0,0
15695280,2.0,Germany,Male,0.0,8,3.0,1,0,0,1.0,0
15592751,3.0,Germany,Female,3.0,3,2.0,1,1,0,2.0,1
15598338,3.0,Germany,Female,1.0,3,3.0,2,0,0,2.0,0
15735784,2.0,France,Male,1.0,8,0.0,1,1,0,1.0,0
15629128,4.0,Germany,Male,2.0,2,3.0,2,1,1,4.0,0
15642870,3.0,France,Male,3.0,9,0.0,1,0,1,4.0,0
15637977,2.0,Germany,Male,0.0,8,3.0,1,0,0,1.0,0
15600792,3.0,Spain,Male,1.0,0,0.0,2,0,1,3.0,0
15576131,3.0,France,Male,1.0,5,0.0,2,1,0,4.0,0
15686588,4.0,France,Female,1.0,2,3.0,1,0,1,3.0,0
15761018,2.0,Germany,Male,2.0,2,3.0,2,1,0,5.0,1
15616029,4.0,France,Male,1.0,7,0.0,2,1,0,0.0,0
15761149,3.0,France,Female,2.0,8,3.0,1,0,1,0.0,0
15802758,2.0,Germany,Female,0.0,4,2.0,2,1,0,1.0,1
15647838,3.0,Germany,Female,2.0,2,2.0,1,1,0,0.0,1
15735968,3.0,France,Male,2.0,10,0.0,2,0,1,2.0,0
15581286,4.0,France,Female,1.0,9,4.0,1,1,1,0.0,0
15625445,2.0,France,Female,1.0,8,1.0,2,0,1,1.0,0
15600173,2.0,France,Female,1.0,9,0.0,2,1,1,1.0,0
15635143,4.0,France,Male,2.0,2,1.0,2,0,1,5.0,0
15664849,2.0,Spain,Male,2.0,3,1.0,1,0,1,5.0,1
15762455,3.0,Spain,Male,1.0,6,1.0,1,0,1,4.0,0
15797165,4.0,France,Male,3.0,9,0.0,1,0,0,2.0,1
15788189,3.0,France,Female,2.0,8,2.0,1,1,0,3.0,0
15780492,3.0,France,Male,2.0,4,0.0,2,1,0,0.0,0
15678497,5.0,Spain,Male,2.0,2,0.0,1,1,0,4.0,1
15588560,2.0,Germany,Female,1.0,8,3.0,1,1,1,3.0,0
15606003,2.0,France,Female,0.0,3,0.0,2,1,1,0.0,0
15611756,2.0,Germany,Female,2.0,4,2.0,2,1,1,1.0,0
15789563,4.0,Germany,Female,2.0,7,2.0,1,1,1,4.0,1
15702416,4.0,France,Male,2.0,7,2.0,1,0,0,5.0,0
15766288,2.0,Germany,Female,1.0,5,2.0,1,1,0,5.0,1
15667633,3.0,France,Female,1.0,1,0.0,2,1,1,0.0,0
15622774,3.0,France,Male,1.0,0,0.0,1,1,1,4.0,0
15755416,2.0,France,Female,1.0,3,2.0,1,1,1,3.0,0
15769915,3.0,Spain,Female,0.0,0,3.0,1,1,1,0.0,0
15643908,1.0,France,Female,2.0,10,0.0,1,1,1,2.0,0
15627395,3.0,Germany,Male,2.0,7,3.0,1,1,1,1.0,0
15679663,1.0,France,Female,1.0,0,0.0,2,1,0,3.0,0
15651581,4.0,Germany,Male,3.0,6,2.0,1,1,0,1.0,1
15596379,4.0,Germany,Male,1.0,3,2.0,1,0,1,1.0,0
15746674,4.0,France,Female,2.0,7,0.0,1,1,0,1.0,1
15801256,4.0,Spain,Male,2.0,7,0.0,2,0,1,0.0,0
15663808,3.0,Germany,Female,3.0,8,3.0,2,1,1,5.0,0
15598521,2.0,Germany,Female,1.0,7,3.0,2,0,0,2.0,0
15621457,5.0,France,Male,1.0,6,2.0,2,0,0,4.0,0
15764726,2.0,France,Male,0.0,3,3.0,1,0,1,0.0,0
15646374,4.0,Germany,Female,1.0,3,1.0,2,1,1,0.0,0
15716501,3.0,France,Male,1.0,9,2.0,1,0,1,5.0,0
15589948,3.0,Spain,Male,1.0,1,3.0,2,1,1,3.0,0
15811343,3.0,Germany,Male,1.0,5,3.0,3,1,1,2.0,0
15659677,4.0,France,Male,2.0,8,3.0,1,1,1,2.0,0
15594436,2.0,Spain,Male,1.0,2,0.0,2,1,1,0.0,0
15748995,3.0,Spain,Male,1.0,9,0.0,2,0,1,0.0,0
15677062,3.0,France,Female,1.0,6,3.0,1,1,1,0.0,0
15697201,3.0,Spain,Female,2.0,3,0.0,1,1,1,4.0,0
15666453,3.0,Germany,Female,1.0,4,2.0,2,1,1,1.0,0
15693771,3.0,Spain,Female,2.0,8,2.0,1,1,0,2.0,1
15569867,2.0,France,Female,1.0,8,0.0,2,1,0,0.0,0
15711602,3.0,France,Female,1.0,3,2.0,1,1,1,2.0,0
15717736,3.0,Germany,Female,2.0,10,2.0,2,1,1,3.0,0
15750441,4.0,France,Male,1.0,5,2.0,2,0,1,3.0,0
15732791,3.0,Germany,Male,1.0,5,2.0,1,1,1,2.0,0
15775104,3.0,France,Female,1.0,1,4.0,1,1,0,1.0,0
15757607,3.0,France,Male,2.0,0,0.0,1,1,0,5.0,1
15793070,1.0,Spain,Female,2.0,2,1.0,2,1,0,5.0,1
15760456,4.0,France,Female,1.0,10,2.0,2,1,0,4.0,1
15665385,3.0,France,Male,2.0,6,2.0,1,1,0,2.0,0
15612418,4.0,France,Female,1.0,9,0.0,2,0,0,1.0,0
15727138,4.0,Spain,Male,2.0,9,0.0,2,1,1,1.0,0
15732061,5.0,Germany,Female,2.0,1,2.0,1,0,0,0.0,1
15776051,2.0,France,Female,2.0,6,0.0,2,1,1,1.0,0
15616530,3.0,France,Male,1.0,6,4.0,1,0,0,1.0,1
15632344,4.0,France,Female,2.0,0,2.0,2,1,0,1.0,0
15744979,3.0,France,Female,1.0,8,0.0,1,0,1,4.0,0
15745433,4.0,Germany,Female,1.0,2,4.0,2,0,0,2.0,0
15683657,2.0,France,Female,1.0,0,2.0,1,1,0,2.0,0
15718572,2.0,Germany,Male,3.0,9,3.0,2,1,1,3.0,0
15665783,2.0,France,Male,2.0,7,0.0,2,1,1,2.0,0
15652782,3.0,Germany,Male,2.0,2,2.0,2,0,1,5.0,0
15707025,3.0,Spain,Female,1.0,5,0.0,2,1,1,0.0,0
15647807,3.0,France,Male,1.0,8,2.0,1,1,0,1.0,0
15718281,4.0,Germany,Male,3.0,1,2.0,2,1,1,2.0,1
15660571,3.0,Spain,Male,2.0,10,2.0,1,1,1,3.0,0
15727857,3.0,Spain,Male,2.0,1,0.0,2,1,0,4.0,0
15639252,3.0,Spain,Male,1.0,6,3.0,2,1,1,0.0,0
15628144,3.0,France,Female,4.0,4,1.0,1,0,1,1.0,0
15683560,3.0,France,Female,1.0,7,0.0,2,1,0,5.0,0
15653275,4.0,Spain,Female,2.0,1,0.0,2,1,0,1.0,1
15622182,3.0,Germany,Female,1.0,3,3.0,2,1,0,3.0,0
15613962,1.0,France,Female,1.0,9,0.0,2,0,1,5.0,0
15618437,2.0,Spain,Male,1.0,10,0.0,2,0,1,4.0,0
15783338,1.0,Spain,Male,1.0,0,3.0,1,1,1,4.0,0
15764491,4.0,Spain,Male,1.0,10,3.0,2,1,1,2.0,0
15712960,3.0,Spain,Male,1.0,3,3.0,1,0,1,0.0,0
15688157,3.0,Germany,Female,1.0,2,1.0,2,1,1,2.0,0
15579287,2.0,France,Male,1.0,4,0.0,2,0,1,2.0,0
15570931,3.0,France,Male,3.0,5,0.0,1,0,0,1.0,1
15615177,2.0,Spain,Male,1.0,6,2.0,1,1,1,2.0,0
15809906,2.0,Germany,Male,1.0,1,3.0,2,1,1,1.0,0
15652169,3.0,France,Male,1.0,2,3.0,1,0,1,3.0,0
15649450,5.0,Germany,Male,0.0,6,3.0,2,1,0,5.0,0
15777179,3.0,France,Male,1.0,9,0.0,2,0,1,2.0,0
15803538,3.0,Spain,Male,3.0,1,0.0,3,1,0,5.0,1
15610936,2.0,France,Male,1.0,6,0.0,2,1,0,3.0,0
15590094,3.0,Germany,Male,1.0,9,3.0,2,0,0,0.0,0
15572706,2.0,France,Male,1.0,5,0.0,1,1,0,2.0,0
15634564,2.0,Spain,Male,1.0,8,2.0,1,1,1,4.0,0
15684296,4.0,France,Male,1.0,5,3.0,1,0,1,2.0,0
15702293,2.0,Spain,Female,1.0,7,0.0,2,1,1,3.0,0
15642099,3.0,Spain,Male,1.0,6,0.0,2,1,0,0.0,0
15773273,4.0,Spain,Male,1.0,5,2.0,1,1,1,4.0,0
15613337,5.0,France,Male,2.0,2,0.0,2,1,1,5.0,0
15800482,2.0,Spain,Female,1.0,7,0.0,2,1,1,4.0,0
15732644,2.0,Spain,Female,2.0,5,2.0,2,1,0,4.0,1
15713426,3.0,Germany,Male,1.0,1,2.0,1,1,0,3.0,1
15640789,4.0,France,Male,1.0,4,2.0,1,1,0,4.0,0
15598892,5.0,France,Male,1.0,4,1.0,2,0,0,4.0,0
15606436,2.0,Spain,Male,1.0,7,0.0,2,0,0,5.0,0
15751227,5.0,France,Male,2.0,1,2.0,1,0,0,3.0,0
15812365,5.0,France,Male,1.0,8,2.0,1,1,0,2.0,0
15616088,4.0,France,Female,4.0,7,2.0,1,0,1,3.0,0
15803886,3.0,Spain,Male,1.0,6,3.0,1,1,1,3.0,0
15587311,2.0,Spain,Male,1.0,6,0.0,2,0,1,2.0,0
15617401,1.0,France,Male,0.0,2,0.0,2,1,0,1.0,0
15775886,3.0,France,Male,1.0,3,0.0,1,1,0,4.0,1
15807305,5.0,France,Male,1.0,2,0.0,1,0,0,4.0,0
15761717,4.0,France,Male,1.0,10,1.0,2,1,0,1.0,0
15628008,4.0,Spain,Female,1.0,6,2.0,1,0,0,3.0,0
15583755,2.0,Germany,Male,1.0,2,3.0,1,1,1,1.0,0
15661409,2.0,France,Female,2.0,1,0.0,1,1,1,4.0,1
15774250,2.0,France,Male,2.0,1,3.0,1,1,0,3.0,1
15681476,2.0,France,Female,1.0,1,1.0,1,0,1,3.0,1
15654870,4.0,France,Female,2.0,8,0.0,2,1,1,2.0,0
15790448,1.0,France,Female,1.0,6,1.0,1,1,0,4.0,0
15785326,3.0,Spain,Female,1.0,5,3.0,2,1,0,1.0,0
15592854,4.0,France,Male,0.0,3,2.0,1,0,1,5.0,0
15617486,2.0,France,Male,2.0,1,2.0,1,0,0,3.0,1
15806796,2.0,Germany,Female,1.0,10,3.0,1,1,1,3.0,0
15644699,5.0,France,Female,1.0,0,0.0,2,1,0,0.0,0
15622305,4.0,Germany,Female,1.0,2,2.0,2,1,1,4.0,0
15608209,3.0,Germany,Male,1.0,3,2.0,2,1,0,1.0,0
15626898,4.0,France,Male,1.0,7,2.0,1,0,0,4.0,0
15644297,4.0,Germany,Male,1.0,5,4.0,1,1,1,5.0,0
15731569,5.0,France,Male,4.0,5,0.0,2,1,1,1.0,0
15582149,5.0,Germany,Female,1.0,3,3.0,2,1,1,2.0,0
15802483,3.0,France,Male,1.0,6,3.0,2,1,1,2.0,0
15686999,2.0,France,Female,1.0,8,0.0,2,1,0,2.0,0
15772479,3.0,France,Male,1.0,4,0.0,2,0,0,4.0,0
15778884,5.0,France,Female,1.0,2,3.0,2,1,1,4.0,0
15623630,3.0,Germany,Female,3.0,3,2.0,1,0,1,1.0,1
15774316,3.0,France,Male,1.0,6,0.0,2,1,1,2.0,0
15695097,2.0,Germany,Female,1.0,0,2.0,2,0,0,3.0,0
15645404,3.0,France,Female,2.0,4,2.0,2,1,0,2.0,1
15750574,3.0,Spain,Female,1.0,4,0.0,2,1,1,0.0,0
15636812,2.0,France,Male,1.0,9,2.0,1,0,0,1.0,0
15712068,2.0,Spain,Male,2.0,8,2.0,1,0,1,2.0,0
15652030,3.0,Germany,Male,2.0,2,2.0,1,1,0,4.0,1
15577398,5.0,France,Male,1.0,6,2.0,1,1,1,5.0,0
15756848,3.0,Spain,Male,2.0,10,0.0,1,0,1,2.0,0
15806929,4.0,Germany,Male,1.0,5,1.0,1,1,1,2.0,0
15656005,2.0,Germany,Male,1.0,7,2.0,1,1,0,2.0,0
15722632,4.0,Germany,Male,2.0,2,2.0,1,1,1,0.0,1
15794356,3.0,Germany,Male,2.0,3,2.0,2,1,1,4.0,0
15659656,5.0,France,Male,1.0,4,2.0,1,0,0,3.0,0
15588341,3.0,Spain,Male,2.0,10,2.0,1,0,1,2.0,0
15709142,3.0,Germany,Female,1.0,2,2.0,2,1,0,3.0,0
15627042,2.0,France,Female,1.0,7,0.0,2,1,0,2.0,0
15627517,1.0,Spain,Male,1.0,7,3.0,1,0,0,4.0,0
15803032,2.0,Germany,Male,1.0,9,2.0,1,0,0,4.0,0
15665129,2.0,Germany,Male,1.0,1,3.0,2,0,1,3.0,0
15628272,4.0,France,Female,1.0,9,2.0,1,1,0,2.0,0
15678206,1.0,France,Male,2.0,6,3.0,1,1,0,5.0,0
15678427,3.0,Germany,Female,1.0,2,2.0,2,1,1,0.0,0
15678067,3.0,Spain,Male,2.0,3,0.0,2,0,0,4.0,0
15793331,5.0,France,Male,1.0,5,3.0,2,1,0,2.0,0
15699532,2.0,France,Male,2.0,8,2.0,2,0,1,4.0,0
15605827,3.0,France,Male,1.0,8,0.0,2,0,0,2.0,0
15643635,3.0,Spain,Male,1.0,5,3.0,1,0,0,3.0,0
15787710,1.0,Spain,Female,1.0,9,0.0,2,1,0,1.0,0
15614137,3.0,France,Female,1.0,7,0.0,2,1,0,3.0,0
15754494,2.0,France,Female,1.0,4,3.0,1,1,0,2.0,0
15713440,2.0,Germany,Female,0.0,1,3.0,3,1,1,4.0,1
15803479,4.0,France,Female,3.0,1,0.0,2,0,1,0.0,0
15709639,4.0,France,Female,0.0,5,2.0,1,1,1,2.0,0
15601719,1.0,Germany,Male,0.0,6,3.0,1,1,0,5.0,0
15772482,5.0,Germany,Male,1.0,3,3.0,3,1,0,3.0,1
15591489,5.0,France,Male,1.0,5,3.0,1,0,0,2.0,0
15629002,4.0,Germany,Male,1.0,8,2.0,2,1,1,5.0,0
15798053,4.0,Spain,Male,1.0,9,0.0,2,1,0,3.0,0
15753895,2.0,Spain,Male,1.0,1,0.0,2,0,0,3.0,0
15595426,3.0,Spain,Male,3.0,6,2.0,2,1,1,2.0,1
15645815,3.0,France,Male,2.0,5,0.0,2,1,1,4.0,0
15632848,3.0,France,Female,1.0,1,1.0,1,1,0,3.0,0
15703068,4.0,Germany,Male,2.0,8,3.0,2,1,1,3.0,0
15791513,3.0,France,Male,2.0,4,3.0,1,1,1,3.0,1
15587210,2.0,Germany,Female,2.0,10,2.0,1,1,0,0.0,0
15793803,2.0,France,Male,1.0,1,2.0,1,0,0,4.0,0
15787756,1.0,Germany,Male,2.0,10,2.0,2,1,0,4.0,1
15723437,4.0,France,Female,1.0,2,0.0,2,1,1,2.0,0
15702715,4.0,France,Female,1.0,10,0.0,2,1,1,1.0,0
15809872,3.0,France,Male,1.0,2,2.0,1,1,0,4.0,0
15644295,4.0,Spain,Female,1.0,2,3.0,1,1,1,2.0,0
15778694,3.0,Germany,Female,1.0,1,2.0,2,1,1,1.0,0
15759555,2.0,Spain,Male,2.0,2,0.0,2,1,0,3.0,0
15631406,1.0,Germany,Male,2.0,5,2.0,1,1,0,4.0,0
15616676,3.0,Germany,Male,0.0,3,2.0,1,1,0,4.0,1
15771154,3.0,France,Female,4.0,8,3.0,2,1,1,3.0,0
15669491,5.0,France,Female,2.0,2,3.0,1,1,1,0.0,0
15697691,2.0,France,Female,2.0,6,0.0,1,1,1,3.0,0
15665180,3.0,France,Female,1.0,3,3.0,1,1,0,1.0,1
15752588,3.0,France,Male,1.0,1,0.0,2,1,1,2.0,0
15743051,3.0,France,Male,1.0,10,3.0,1,1,1,1.0,0
15571873,3.0,France,Male,0.0,9,2.0,1,1,1,1.0,0
15679743,3.0,France,Female,1.0,8,2.0,1,0,1,3.0,0
15769412,3.0,Spain,Male,1.0,4,4.0,2,0,0,4.0,1
15775124,4.0,Spain,Male,1.0,8,0.0,2,1,1,0.0,0
15732113,3.0,Spain,Male,2.0,8,0.0,1,0,1,0.0,0
15578141,2.0,Spain,Male,1.0,3,0.0,1,1,1,0.0,1
15595874,3.0,Spain,Female,1.0,6,0.0,2,1,0,4.0,0
15755642,3.0,France,Male,1.0,5,0.0,2,1,1,3.0,0
15576526,5.0,Spain,Male,1.0,6,0.0,2,0,1,1.0,0
15792489,3.0,Spain,Male,2.0,9,0.0,2,1,0,3.0,0
15733705,2.0,France,Female,1.0,8,2.0,2,0,1,3.0,0
15807221,2.0,Spain,Male,0.0,1,0.0,2,0,0,3.0,0
15573045,2.0,France,Male,3.0,10,3.0,2,1,1,2.0,0
15756824,3.0,Germany,Female,2.0,5,2.0,2,1,0,0.0,0
15773520,3.0,France,Female,2.0,4,2.0,2,1,1,4.0,0
15627439,3.0,Spain,Female,1.0,10,0.0,2,0,1,5.0,0
15701439,3.0,Spain,Female,2.0,1,0.0,4,1,0,2.0,1
15785352,3.0,France,Male,1.0,6,2.0,1,0,0,4.0,1
15616525,4.0,Spain,Male,1.0,4,3.0,1,0,0,3.0,0
15717489,5.0,France,Male,0.0,9,0.0,1,1,0,0.0,1
15795737,4.0,Spain,Female,2.0,3,1.0,2,1,1,3.0,0
15693877,5.0,France,Female,2.0,3,2.0,2,0,0,4.0,0
15576111,4.0,Germany,Male,1.0,5,2.0,1,1,0,2.0,0
15595713,2.0,Spain,Male,1.0,6,0.0,1,1,1,1.0,0
15808868,3.0,France,Female,1.0,3,2.0,3,0,0,4.0,1
15708193,4.0,France,Male,1.0,2,0.0,2,0,0,3.0,0
15697801,3.0,Germany,Female,3.0,1,1.0,2,1,1,2.0,1
15770121,3.0,France,Female,1.0,9,0.0,1,1,0,1.0,0
15800524,3.0,Germany,Male,1.0,3,4.0,1,1,0,2.0,0
15686236,2.0,Germany,Female,2.0,1,2.0,1,1,0,2.0,1
15659807,3.0,Spain,Male,2.0,8,2.0,1,1,1,2.0,0
15736078,4.0,Germany,Female,1.0,7,3.0,1,1,0,0.0,1
15620836,5.0,Germany,Female,1.0,2,2.0,2,1,0,3.0,0
15698184,1.0,France,Female,2.0,2,2.0,2,0,0,1.0,0
15717643,4.0,France,Female,1.0,6,2.0,2,1,1,0.0,0
15776596,4.0,Spain,Female,1.0,6,3.0,1,1,0,4.0,1
15814757,1.0,Spain,Male,1.0,9,0.0,2,0,1,5.0,0
15812607,3.0,Germany,Female,2.0,6,2.0,1,1,1,1.0,1
15663888,2.0,Germany,Male,1.0,6,4.0,2,1,0,3.0,0
15748882,4.0,Spain,Male,1.0,9,0.0,2,1,0,3.0,0
15690829,1.0,Germany,Male,2.0,3,3.0,1,1,0,4.0,1
15695819,2.0,Germany,Male,2.0,5,3.0,2,1,0,5.0,0
15696834,2.0,France,Female,1.0,5,0.0,2,0,0,3.0,0
15797710,3.0,Germany,Male,1.0,4,2.0,1,0,1,3.0,0
15700654,3.0,Germany,Male,2.0,9,1.0,2,1,0,1.0,0
15583764,4.0,Germany,Male,1.0,1,3.0,1,0,0,2.0,0
15688849,3.0,France,Male,2.0,1,2.0,3,1,1,5.0,1
15661473,4.0,Germany,Male,2.0,4,3.0,1,1,0,5.0,1
15601030,4.0,Germany,Female,1.0,5,2.0,1,1,1,4.0,0
15789557,5.0,Germany,Female,1.0,7,3.0,1,1,1,1.0,0
15745250,5.0,France,Male,3.0,8,3.0,1,0,0,1.0,1
15590349,4.0,France,Female,1.0,9,0.0,1,0,0,0.0,1
15741693,3.0,France,Male,1.0,4,3.0,1,1,1,3.0,0
15618446,2.0,France,Female,2.0,8,0.0,2,1,1,1.0,0
15766552,3.0,France,Male,1.0,6,0.0,2,0,0,4.0,0
15668775,4.0,France,Male,2.0,3,3.0,1,1,0,4.0,0
15757895,2.0,Germany,Male,1.0,6,2.0,1,0,1,1.0,0
15774551,4.0,Spain,Male,1.0,3,2.0,1,1,1,5.0,0
15684011,2.0,Germany,Male,1.0,7,3.0,1,0,1,4.0,0
15736146,3.0,Germany,Male,1.0,4,2.0,1,1,1,1.0,0
15656286,4.0,France,Male,1.0,0,0.0,2,0,0,4.0,0
15774847,2.0,France,Male,2.0,6,3.0,1,0,0,1.0,0
15619340,2.0,Spain,Male,1.0,1,0.0,2,1,0,1.0,0
15815656,2.0,Germany,Female,1.0,9,2.0,1,1,1,5.0,1
15623357,3.0,Germany,Male,0.0,2,2.0,1,0,1,5.0,0
15601324,3.0,France,Female,2.0,1,0.0,2,1,1,2.0,0
15715510,4.0,France,Male,1.0,2,2.0,2,1,1,2.0,0
15663770,5.0,France,Male,1.0,1,3.0,1,1,1,4.0,0
15779267,2.0,France,Male,2.0,5,0.0,2,1,0,2.0,0
15597957,3.0,Spain,Male,3.0,2,0.0,2,0,1,5.0,0
15584620,5.0,Germany,Female,1.0,6,3.0,1,1,0,1.0,1
15750772,3.0,France,Female,1.0,6,3.0,1,0,1,2.0,0
15706557,3.0,France,Female,2.0,0,0.0,2,1,0,1.0,1
15594391,4.0,France,Female,3.0,2,4.0,1,0,0,4.0,1
15661656,3.0,France,Male,1.0,2,2.0,2,1,1,3.0,0
15631217,3.0,France,Male,1.0,6,3.0,1,0,1,1.0,0
15588955,2.0,Germany,Female,2.0,5,2.0,3,1,0,4.0,1
15758252,2.0,Germany,Female,2.0,2,3.0,2,0,1,3.0,0
15740223,1.0,Germany,Male,2.0,1,2.0,3,1,0,2.0,1
15805413,4.0,France,Female,1.0,6,2.0,2,1,0,4.0,0
15635116,3.0,Spain,Male,3.0,2,0.0,1,1,0,4.0,1
15764892,2.0,Spain,Female,2.0,10,2.0,2,1,1,5.0,0
15795936,2.0,France,Male,2.0,3,0.0,2,1,0,2.0,0
15655232,1.0,Germany,Male,1.0,6,3.0,2,1,1,4.0,0
15640133,3.0,France,Female,1.0,0,0.0,2,1,0,5.0,0
15751524,3.0,Germany,Female,1.0,10,1.0,1,1,0,1.0,0
15670552,2.0,France,Female,1.0,3,2.0,1,1,0,1.0,0
15623966,2.0,France,Female,1.0,2,0.0,2,0,1,1.0,0
15752193,1.0,Spain,Male,1.0,6,2.0,1,1,1,0.0,0
15607269,1.0,Germany,Female,2.0,2,3.0,2,1,1,4.0,0
15700752,2.0,France,Female,1.0,6,0.0,2,1,1,1.0,0
15777901,3.0,Germany,Female,2.0,9,2.0,1,1,0,5.0,1
15639117,3.0,Spain,Female,1.0,6,0.0,1,1,0,0.0,1
15720203,2.0,Spain,Male,1.0,7,0.0,1,1,0,4.0,0
15586236,4.0,France,Male,1.0,5,3.0,3,1,1,1.0,1
15676645,2.0,France,Male,2.0,5,0.0,2,1,1,3.0,0
15715988,4.0,France,Male,1.0,2,0.0,2,1,1,2.0,0
15603749,2.0,France,Female,2.0,2,1.0,1,1,1,1.0,1
15608956,4.0,France,Male,1.0,1,0.0,1,0,0,1.0,0
15733872,4.0,Germany,Female,1.0,10,3.0,2,0,0,1.0,1
15666982,3.0,Germany,Female,1.0,9,2.0,1,1,0,2.0,0
15602647,4.0,Germany,Male,1.0,6,3.0,1,1,1,5.0,1
15623063,3.0,Germany,Male,1.0,8,2.0,1,1,0,3.0,1
15682928,3.0,Spain,Male,1.0,4,1.0,1,1,1,0.0,0
15729246,5.0,Spain,Male,1.0,5,0.0,2,1,1,2.0,0
15588928,4.0,France,Male,2.0,5,0.0,2,1,1,4.0,0
